Facility,State,County / Name of Facility,"Confirmed Cases 
(Staff)",Confirmed Cases (Residents),"Confirmed Deaths
(Staff)","Confirmed Deaths
(Residents)",Staff Recovered,Residents Recovered,"Date 
(last updated)",Source(s),Additional Notes,Coder,
Prison,Florida,Okeechobee CI,1,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Polk CI,1,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Putnam CI,0,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,RMC,0,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Santa Rosa CI,2,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,SFRC,8,2,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,South Bay CF,47,61,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Sumter CI,14,101,0,1,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Suwannee CI,1,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Taylor CI,0,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Tomoka CI,19,132,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Union CI,2,2,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Wakulla CI,5,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Walton CI,0,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
Prison,Florida,Zephyrhills CI,4,0,0,0,,,5/11/20,http://www.dc.state.fl.us/comm/covid-19.html,"(5/10/20) article reports that of 9 total deaths in system, 6 at Blackwater, 1 at Sumter, and facilities for remaining two not disclosed (https://www.starfl.com/news/20200509/two-more-florida-inmates-die-of-covid-19)  (4/27/20) tracker reports five resident deaths and article reports fifht death at Blackwater facillity (https://www.tampabay.com/news/health/2020/04/27/fifth-inmate-dies-of-covid-19-at-nw-florida-prison/)  (4/18/20) article reports 4 deaths at Blackwater (http://www.northescambia.com/2020/04/four-dead-41-positives-for-covid-19-at-blackwater-prison-hundreds-in-quarantine-six-quarantined-at-century-prison)  (4/16/20) DOC web page is reporting 3 resident fatalities, but facility of third fatality is unknown, added to state-wide line item (4/15/20) two residents dead at Blackwater. 1 died on 4/9 and the other 4/12, but the facility kept it quiet ( https://www.news4jax.com/news/local/2020/04/15/2-inmates-at-florida-prison-die-of-covid-19/ ).",KP,
